"id","iata_code","icao_code","name","city_id","city_name","time_zone_offset","latitude","longitude","score","enabled","duffel_id","__drizzlerowid__"
"vqprz7i1vq4dt77e8ws6vm1w","SFC","TFFC","St-François Airport","k244fdenfx1oc0zxx7f2pcym","St-François","-04:00","16.25806","-61.26388","0","0",,"7642"
"vqwx5jssp35ap30gkygp1fjr","LWY","WBGW","Lawas Airport","rcre74ac37scl71gpq57o5b7","Lawas","+08:00","4.85","115.4","0","1",,"4351"
"vqxpymz2dudw4wzldojd0eju","YKM","KYKM","Yakima Air Terminal Airport","v2i6dbyujrhgxmnhs79e0xr2","Yakima","-07:00","46.57","-120.5","0","1",,"8851"
"vr33o4n9antpe7negctvri4j","AFZ","OIMS","Sabzevar Airport","hunb4bn3tu2hu54lktbqthly","Sabzevar","+03:30","36.16806","57.59528","0","1",,"6925"
"vr4zjo5i8wzlpalnawmmi4sl","PPF","KPPF","Tri-City Airport","h4ce8eplc2kr874b9xseg9lf","Parsons","-05:00","37.33195","-95.51138","0","0",,"8205"
"vrjvdilltrj3xy0591ldpwfg","IGN","RPMI","Maria Cristina Airport","agany28ebtvwn7wgred1o2pj","Iligan","+08:00","8.13056","124.215","0","1",,"4863"
"vrlwns7oheg684ormwb5cjjc","YDL","CYDL","Dease Lake Airport","i4mgvgnffdossuq151jl16ha","Dease Lake","-07:00","58.425","-130.02361","0","0",,"1930"
"vrsajengxyc3a2qcn18e9x02","INU","ANYN","Nauru International Airport","qevljgx4ccst4o78x9dtthvo","Nauru Island","+12:00","-0.54527","166.91611","1","1",,"5560"
"vrsq8ukic3ef2hvkyc209lrf","SXQ","PASX","Soldotna Airport","r4tbavevqzdz57kkh9qvxake","Soldotna","-08:00","60.48001","-151.10001","0","0",,"7522"
"vrttcgab61aqrkscwxq7mfps","RNL","AGGR","Rennell/Tingoa Airport","zf4h0vyl41ehqhrhqf3hb4aj","Rennell Island","+11:00","-11.55","160.06281","1","1",,"6705"
"vruqlqbfr7iwfcv35d0avpxg","NFR","HLNR","Nafoora Airport","u93887kgtbfi752xmkm6rfwk","Nafoora","+02:00","29.22","21.58","0","0",,"5471"
"vrygn9nbv5zq8xtrhkk4z3mc","LVP","OIBV","Lavan Island Airport","k94sp4r8byyccz42ih9c9x22","Lavan Island","+03:30","26.81139","53.35223","0","0",,"4349"
"vs0rouar13ajv1ryxdke4dui","FND","of5h","FUNADHOO","mu8grpwlbcqhhg2noxbzqppy","FUNADHOO","+05:00","6.16112","73.28667","0","1",,"9219"
"vs8djsgfn3jhlo43tku9s0rf","MAC","KMAC","Macon Downtown Airport","ybk7v4c0mblvq1jv0quyemth","Macon","-04:00","32.82","-83.56","0","1",,"4676"
"vscm61cti4gt7foxxnu9emol","YNO","CKQ3","North Spirit Lake Airport","dwcjqer5p8cn2ci5tctr8n03","North Spirit Lake","-05:00","52.49","-92.97111","1","1",,"5749"
"vsdkfkqcadp2v5k4ca5clf9g","TBF","NGTE","Tabiteuea North Airport","fqtcgzgx9no7d926lmykza1b","Tabiteuea North","+12:00","-1.22555","174.77699","3","0",,"7797"
"vsh5836qc5o7698lzibh7nqp","ELD","KELD","South Arkansas Regional Airport","f7d402xpkxdwsxa60acd9ytd","El Dorado","-05:00","33.22084","-92.81333","0","1",,"7548"
"vsj9hn6q6rgqgu2ovq2y9n8r","FMU","hnlm","Florence Municipal Airport","dm25yyp99mxqcxdtx89sa6ti","Florence","-07:00","43.98445","-124.1106","0","0",,"2477"
"vskk94mlwtvxb3ngxcfqwgbc","NWH","u6zu","Parlin Field","rdeki2ocdjtr7vv8if5xta4e","Newport","-04:00","43.33001","-72.17","0","0",,"6134"
"vsqtecl51dmk6tgjucb1s782","SJQ","FLSS","Sesheke Airport","s8l2mxxhs9urhv6bqx08hgy1","Sesheke","+02:00","-17.47638","24.30667","0","0",,"7277"
"vsr02f9k0r771kfjtlwwprzq","TNP","KTNP","Twentynine Palms Airport","b4yqws1m33itldfnh9497u3y","Twentynine Palms","-07:00","34.13","-116.1","0","0",,"8297"
"vstajrm6o93nf8gvqanhww7j","EFD","KEFD","Ellington Airport","ru2ydh4apdyv0hx4spxskckn","Houston","-05:00","29.6","-95.15","0","0",,"2265"
"vsvbvfl1ex0rjkom2irk0d8o","KIZ","fx5u","Kikinonda Airport","fmix7ju1n9lgng6l24k4u3gw","Kikinonda","+10:00","-8.65","147.89999","0","1",,"3934"
"vsylfza4mpk7scht0x6fkxh6","MTM","PAMM","Metlakatla Seaplane Base Airport","cn1i11fro9jjauw9vx2rinss","Metlakatla","-08:00","55.13084","-131.57809","0","1",,"5081"
"vt0h4u5m8qb8l953xwabrzhi","ODL","YCOD","Cordillo Downs Airport","d0oatjpe11gyavdq7ro5dne6","Cordillo Downs","+09:30","-26.74527","140.6378","0","1",,"1745"
"vtf35896xldebj6jg6uzk4iy","OFU","NSAS","Ofu Airport","ertpjtdb0b4jluw7t79upyy3","Ofu Island","-11:00","-14.18","-169.7","0","1",,"5850"
"vti5ozhx7fw2xgfgfjto155w","MWR","lpzy","Motswari Airport","tjc2lqp6dno6ncsmbw2jvsk5","Motswari","+02:00","-24.19083","31.38695","0","0",,"5344"
"vtj1504m4ls79yf53kswrsc0","NGO","RJGG","Chubu Centrair International Airport","gdxb66en16zfp5l2hljgouor","Nagoya","+09:00","34.85834","136.8053","6","1",,"1579"
"vtkb7tv12xyxrkaej9fj5cwf","WHL","f2he","Welshpool Airport","u81l8q2guzya856w1hzv1w06","Welshpool","+10:00","-38.68","146.5","0","0",,"8674"
"vtm5uiz1bw4fdhkr13a4rz74","VLP","SWVC","Vila Rica Airport","c80ctardn957fc3nbie8eivo","Vila Rica","-04:00","-9.98055","-51.13944","0","0",,"8492"
"vttwj7dy7g4by41y7ho5b1qv","HEI","EDXB","Heide-Büsum Airport","bsux5m2zh7rxauzxbg8ino5h","Büsum","+02:00","54.15362","8.89889","0","1",,"3114"
"vu1cihq3egqcrbu62wrxtxhv","LMO","EGQS","Royal Air Forces Lossiemouth Airport","avd28uyyz8nw8cxteamhab47","Lossiemouth","+01:00","57.70528","-3.33916","0","1",,"6875"
"vubxa9xvqok27lwe9xoajo2b","SUB","WARR","Juanda International Airport","nrn0bo03radtd5pn30a1b4mi","Surabaya","+07:00","-7.38","112.785","14","1",,"3604"
"vueddu4tl57pwnib8ojd9bjl","ADQ","PADQ","Kodiak Airport","ppb8plohrxu585ihd86c1hlv","Kodiak","-08:00","57.74973","-152.49361","6","1",,"4029"
"vufaxzqiznil7bhoqvpwfk8h","ABO","DIAO","Aboisso Airport","gogin15uu97b9jjvcs5uxrjr","Aboisso","+00:00","5.46695","-3.2","0","1",,"26"
"vuho1x9v2vlb233g1ly7n4bc","BBK","FBKE","Kasane Airport","ildntp1l900mz751hdafqt1x","Kasane","+02:00","-17.83277","25.1625","0","1",,"3779"
"vujmj7rcpix6oxnesi3uuy4l","ATR","GQPA","Atar International Airport","mqfppnke79btu1i0xzpn1dis","Atar","+00:00","20.50695","-13.04305","0","1",,"476"
"vusjjuc0pky4suf46vmt7dn3","FAE","EKVG","Vágar Airport","nm7w9uggyn9bpb1sbqsyuccx","Faroe Islands","+01:00","62.06556","-7.28055","1","1",,"8409"
"vuufwwc69v4us41vv936apt2","KLG","PALG","Kalskag Airport","wkqihftpncgs3yb5h9vjdb87","Kalskag","-08:00","61.53","-160.39999","2","1",,"3687"
"vv3iufv7js20wf1ev86bud5c","KRI","AYKK","Kikori Airport","ola9zfh1f80xoqimx9upti95","Kikori","+10:00","-7.42444","144.25","0","1",,"3935"
"vv7q2y246ylqmj0vjz50adph","JKR","VNJP","Janakpur Airport","nohamps0a0yq17wwqu1r1dqg","Janakpur","+05:45","26.70889","85.9225","0","1",,"3497"
"vv9cpw0oghuc5u384li4a69t","HXX","YHAY","Hay Airport","wrvfd7l5eq8ccixzq5zvcbif","Hay","+10:00","-34.53138","144.83","0","0",,"3098"
"vvb6103ldvo31ckgbhq0dlaq","YJT","CYJT","Stephenville International Airport","seyo9yid3ia0za5lsexls7cc","Stephenville","-02:30","48.54417","-58.55","0","0",,"7635"
"vvg8bluwrbxotk9att7s85ln","VIQ","WPVQ","Viqueque Airport","zb3e47bv36cp2419opjvwwyw","Viqueque","+09:00","-8.88388","126.3731","0","1",,"8511"
"vvgfi1wv20wr19jy5hkr36z0","YGP","CYGP","Michel-Pouliot Gaspé Airport","lc8mjrv3afdj4ztsiedt1glj","Gaspé","-04:00","48.77528","-64.47861","1","1",,"5102"
"vvkknd209ow6e6qjrlri5nkp","THI","GQNC","Tichitt Airport","zzh3566f9icqawm77y43n71i","Tichit","+00:00","18.45","-9.5","0","1",,"8067"
"vvmomz4s55kfwctwfn1lppqt","NCH","HTNA","Nachingwea Airport","mxbcov4s2n29hwova75cxgr0","Nachingwea","+03:00","-10.35972","38.78139","0","0",,"5466"
"vvnks3i2wtjafqf2fbeopxjg","THX","UOTT","Turukhansk Airport","vc6v1n7rqyfk7jc6ntcz9clr","Turukhansk","+07:00","65.79667","87.93167","0","1",,"8291"
"vvxnvejemr2rdf1ezxjmvzuq","NAK","VTUQ","Nakhon Ratchasima Airport","i0hsze81vps6k6mmac0z3q0s","Nakhon Ratchasima","+07:00","14.94945","102.3131","0","1",,"5482"
"vvy2hiwu7xyalzuwhm7gdtkf","YXP","CYXP","Pangnirtung Airport","rix3bgqqtl7nx8oenthnsspo","Pangnirtung","-04:00","66.14501","-65.71361","1","1",,"6094"
"vvygfiqyw510r99pzj7vrgyl","AMJ","SNAR","Almenara Airport","rsueg9sfwsvn6uj06kvyqj9o","Almenara","-03:00","-16.18","-40.68","0","1",,"200"
"vvzma41tjs02etps2nox4hs1","CEY","KCEY","Murray-Calloway County Airport","agsoiuiyypdfs3ssbfq6iv6d","Murray","-05:00","36.66445","-88.37277","0","1",,"5425"
"vw1ppxx29ka81452g060tja8","YXC","CYXC","Cranbrook/Canadian Rockies International Airport","ca7has7mcunr0z64e3kwifmj","Cranbrook","-06:00","49.61223","-115.7819","0","1",,"1803"
"vwep6rut9y6ojh06z40weqzj","SBB","SVSB","Santa Bárbara de Barinas Airport","cx989xliuppq9ds29lgede3g","Santa Bárbara","-04:00","7.83306","-71.17","0","1",,"7092"
"vwjma4rst3vndh2ec44cdjqa","SMB","SCSB","Franco Bianco Airport","brt4ai8ydd4gv1e5r4crxyj9","Cerro Sombrero","-03:00","-52.73333","-69.33333","0","0",,"2552"
"vwkrzi9rnqq6fvklsh6wwlik","FIL","KFOM","Fillmore Municipal Airport","x445wpyz2vxtbs34twcmhle9","Fillmore","-06:00","38.96306","-112.3572","0","1",,"2459"
"vwolufbnl787hh47dhosgoq8","JED","OEJN","King Abdulaziz International Airport","n9t6ycpl18npni69mtev2j5l","Jeddah","+03:00","21.67945","39.15667","23","1",,"3954"
"vwwsdul9o671qzg79dqpib14","BVJ","yy8o","Bovanenkovo Airport","w6voqki9ua266ggx09dittpo","Bovanenkovo","+05:00","70.31528","68.33362","0","0",,"1057"
"vx46ply4urrq1pz4e91fhjdi","TKH","VTPI","Takhli Airport","f8n2cwconqrr7ao8pjul20s4","Takhli","+07:00","15.27917","100.2947","0","1",,"7842"
"vx6m9v7czf4guws1v9m0pye4","TOR","KTOR","Torrington Municipal Airport","s39thcmrukiwcnurim7k5qbt","Torrington","-06:00","42.05","-104.2","0","1",,"8162"
"vxh7a71164qyzu0hdoeq68yv","ATQ","VIAR","Sri Guru Ram Dass Jee International Airport","xfg758v0b33pe4yvi0ku494q","Amritsar","+05:30","31.70973","74.79723","1","1",,"7604"
"vxi93m16hld7keyq97st3am2","MJN","FMNM","Amborovy Airport","aznkm2bvgwnt4tn8obxhkdr2","Mahajanga","+03:00","-15.66722","46.35195","1","1",,"255"
"vxj8tbimlgimfmoe9no3d68t","HZP","CYNR","Fort Mackay / Horizon Airport","l7rv7adx9svp29txt6y7mqul","Fort Mackay","-06:00","57.37","-111.7","0","0",,"2516"
"vxjae8qyor6lrd4a5pfnkxmh","KEO","DIOD","Odienne Airport","i8mfk86kmkr8iabplfhcw16e","Odienne","+00:00","9.53889","-7.56111","1","1",,"5845"
"vxot32zwnei2e9ryew2xzck9","LOQ","FBLO","Lobatse Airport","v5r8mn066ewdias2bwz8t5so","Lobatse","+02:00","-25.19805","25.72195","0","1",,"4509"
"vxpgysg9f4d79ea1gscy9a8a","MMW","jvkj","Moma Airport","i4jdinqbvnxv6x8axaltwhfz","Moma","+02:00","-16.75","39.22","0","0",,"5234"
"vxq5xas6ykir32tc7y7bn82c","GPB","SBGU","Tancredo Thomas de Faria Airport","gknoj6n4mvbwv6hpq95icdv8","Guarapuava","-03:00","-25.38","-51.45","0","1",,"7885"
"vxq6lkz53qektf32dckn0ejv","FLM","SGFI","Filadelfia Airport","vv4j7dv078wl2ara4e8e70ph","Filadelfia","-04:00","-22.35416","-60.05388","0","0",,"2458"
"vxwu8ucvgs8ec5skrqaz9s0s","TOG","PATG","Togiak Airport","bdm9qyb9h6bdof4ecbs4anv8","Togiak","-08:00","59.05278","-160.3967","1","1",,"8123"
"vy3knpid17ttjexa5w2sxhfy","KJJ","zheu","KAJJANSI","b0nwe7czneq7m5imxq87krkw","KAJJANSI","+03:00","0.19612","32.5525","0","0",,"9268"
"vybaownb38icuswgikcvao5q","CUP","SVCP","General José Francisco Bermúdez Airport","nze7jqdhp30ale18d3fe3or2","Carupano","-04:00","10.66","-63.26166","0","1",,"2700"
"vyd3k5rrg0bz9czsf22v5vvt","YTF","CYTF","Alma Airport","tm031uckwmvshu5qwwb5atjp","Alma","-04:00","48.50889","-71.64194","0","0",,"196"
"vydoq7dn3hchoe5lhbd8x77h","MXC","bwb3","Monticello Airport","iynpu2uviyw9cobg6nynucfh","Monticello","-06:00","37.93528","-109.3417","0","0",,"5277"
"vyhisbzsjhux38piwrqxze7r","EML","LSME","Emmen Air Base","s7yg4l6ds67qljims951sdkt","Emmen","+02:00","47.09223","8.30112","0","1",,"2304"
"vylhgwvlbivvbi48sx7c5366","RGN","VYYY","Yangon International Airport","uqerpm55z5mzoqckn5ecjo0k","Yangon","+06:30","16.90723","96.13334","9","1",,"8871"
"vymhs0xbja16s3hfe2gllifo","GGJ","cudi","GUAIRA","axddxk5zu1qsqheli5jdvr7i","GUAIRA","-03:00","-24.0811","-54.1917","0","1",,"9121"
"vypje9gnnp7l94wfw59tb83n","XGR","CYLU","Kangiqsualujjuaq","b2t96ahmsq7hp4a660wcjwxi","Kangiqsualujjuaq","-04:00","58.70973","-65.99277","1","1",,"3727"
"vyqp9nddlguotztn0ibc4o0o","FLR","LIRQ","Amerigo Vespucci Airport","s3s2rkws6lh30kawdbsrejcu","Florence","+02:00","43.81","11.205","2","1",,"262"
"vyr27e407xlf2robyqhgq0tz","LCL","MULM","La Coloma Airport","vt2pksmpw7inra4ivs2lj4jn","Pinar del Rio","-04:00","22.33612","-83.64194","0","0",,"4193"
"vyvt5kzia0e773sc7ga2nw8k","NLA","FLND","Simon Mwansa Kapwepwe International Airport","govrhyvaoby9gc5mfd8q3eee","Ndola","+02:00","-12.99805","28.66473","1","1",,"7426"
"vz0ab6g0bx506z9bo8ibgdmw","YLQ","CYLQ","La Tuque Airport","pid3s1hl1zk5nj9qqielez74","La Tuque","-04:00","47.40667","-72.78888","0","0",,"4334"
"vz0dlc11cp9lbut6gs656orh","YWA","CYWA","Petawawa Airport","cub7b0q925bystuclhvieyvm","Petawawa","-04:00","45.95223","-77.31916","0","1",,"6217"
"vz33rvrw6d0oe6adcs54lumh","DVP","YDPD","Davenport Downs Airport","qc6yby93o95mbqm4ntelc9ns","Davenport Downs","+10:00","-24.17","141.10001","0","0",,"1911"
"vz3r76c6xz9efr5430hd41bl","ISA","YBMA","Mount Isa Airport","rf12nlw3qihtqt7chyl0s2hb","Mount Isa","+10:00","-20.66388","139.4886","1","1",,"5368"
"vz7kam1x94b5ubwea7vld12p","NLO","FZAB","N'Dolo Airport","ff5hekwktdej4yler0lyljjq","Kinshasa","+01:00","-4.32666","15.3275","0","0",,"5576"
"vzd69tmjw6xxwhjxg4i6f3gb","BML","KBML","Berlin Regional Airport","a53y3uny2nghy238j8u4cieg","Berlin","-04:00","44.57473","-71.175","0","0",,"849"
"vzd6x2hh3vuq20txh9ecanbr","GDZ","URKG","Gelendzhik Airport","l80qr48ra4xgcyulzy0prjmh","Gelendzhik","+03:00","44.57","38.02","1","0",,"2691"
"vzffph9p6sruyaauuhvj8d3e","PLM","WIPP","Sultan Mahmud Badaruddin II International Airport","g8lfysrypp3q4u8nsaostcwr","Palembang","+07:00","-2.89833","104.7","3","1",,"7738"
"vzvigqdb3zqqgcc2gcuvytdw","PNY","VOPC","Pondicherry Airport","qsd64p9acbve5ldvuobdttfi","Pondicherry","+05:30","11.96862","79.81","0","0",,"6349"
"w06zbewfm3s8ywiw3geut7vx","GAY","VEGY","Gaya Airport","sldybl0jb92uo6uunfc88myg","Gaya","+05:30","24.75","84.95","1","1",,"2677"
"w08qhu0xitxmqf4qb5rqhfcj","IEG","EPZG","Zielona Gora Babimost Airport","z99sl6iw3ilu0xehlqovlx00","Zielona Góra","+02:00","52.13862","15.79862","0","1",,"9005"
"w0auh1m669e9qqyvvlg204re","REX","MMRX","General Lucio Blanco International Airport","fnpbm5hi1w14r6p2gggq730o","Reynosa","-05:00","26.00889","-98.22861","1","1",,"2703"
"w0iv1wuj2s06rpsh1rsi7f3c","KLY","FZOD","Kinkungwa Airport","ucyvoxznc3nujngpbeeptpzw","Kalima","+02:00","-2.58305","26.73","0","1",,"3976"
"w0jvpf91tdajwb5xd4z6lpbv","GAP","AYGP","Gusap Airport","hccugwrkdd83m2kgxucx9o5b","Gusap","+10:00","-6.05611","145.9631","0","1",,"2980"
"w0l0wae5kikvvysc2wdd56fa","YPG","CYPG","Portage la Prairie/Southport Airport","j8wlb6rywqec56pfmdi46zwf","Portage la Prairie","-05:00","49.90306","-98.27388","0","0",,"6373"
"w0u2ute5hk3zp1qd3e2e5tec","SUO","yk85","Sunriver Airport","yi2gxxrdkz9k35podw94ffbt","Sunriver","-07:00","43.87584","-121.4558","0","1",,"7754"
"w0uwrq6imdfwc2c5q4ri30m6","CAY","SOCA","Cayenne – Félix Eboué Airport","ryzuur6sfq32v171jxre81pb","Cayenne","-03:00","4.81973","-52.36055","1","1",,"1395"
"w0y0viboudivi19oqb1k58lk","ZOS","SCJO","Osorno Airport","yzauslro0c2nmggjz6zr7ef1","Osorno","-04:00","-40.61111","-73.06111","0","1",,"5986"
"w0zbflmbc620gw6cpftzyvzc","BBO","HCMI","Berbera Airport","t2wl16lz2jke3q1azfxpjhtl","Berbera","+03:00","10.38917","44.94112","1","0",,"838"
"w12cawqhaz5u7pidvn0d9bx4","DBO","YSDU","Dubbo City Regional Airport","js1hzuxub1zfv0lrfw54x9ry","Dubbo","+10:00","-32.21666","148.57471","1","1",,"2124"
"w12mwtihb0f0gfinhj0u0d8i","OGA","KOGA","Searle Field","bk0ckqa4358duy1akv86t90w","Ogallala","-06:00","41.13","-101.7","0","1",,"7225"
"w18lunss5q4fu9b18h9oiuvg","GEX","YGLG","Geelong Airport","pqekf9pjc19lwcsxcohl2rl2","Geelong","+10:00","-38.225","144.33299","0","1",,"2687"
"w18woe0qz2qite0r3tn5whhm","ELY","KELY","Ely Airport","lv64fbzbel3sw7hlrfunccpw","Ely","-07:00","39.3","-114.9","0","1",,"2297"
"w19nnil94u881vawxup6bord","ARR","SAVR","Alto Río Senguer Airport","xyy9jj58tl2q8fsx001m7eho","Alto Rio Senguer","-03:00","-45.01361","-70.81222","0","1",,"227"
"w1dcue4d2mner4kkuhjv4rcs","KXO","cc4u","KISORO","a0j2yrjmp0jeztkxe6o4h7yh","KISORO","+03:00","-1.28333","29.71862","0","1",,"9270"
"w1du8a2jaykmjwqw2xcf19rz","VCV","KVCV","Southern California Logistics Airport","mqv7wkdic0y9wi57xdxemytq","Victorville","-07:00","34.58695","-117.3744","1","0",,"7556"
"w1fv5m8lw70msz259xhf02zw","YVP","CYVP","Kuujjuaq Airport","rembzvup5ja797diotkd2v58","Kuujjuaq","-04:00","58.09223","-68.425","2","1",,"4166"
"w1hkgfrqerseag3nbjq4c3gn","HID","YHID","Horn Island Airport","xewy376b84vs2wy6pvmkhnru","Horn Island","+10:00","-10.58638","142.28999","1","1",,"3219"
"w1irhujbuqk3bcdhqhbapd74","UBR","WAJU","Ubrub Airport","zosrflt06j4dsaq37viqoaha","Ubrub","+09:00","-3.66694","140.89999","0","1",,"8313"
"w1neoyyhd293qjg7x1sz72du","PUU","SKAS","Tres de Mayo Airport","tlphyw3biu6rzdw5kkoxuvp1","Puerto Asís","-05:00","0.50528","-76.50083","1","1",,"8197"
"w1t110mzeanye51j56gi90kr","MQS","TVSM","Mustique Airport","t6quvtli7tt6dk6omdfgqi12","Mustique Island","-04:00","12.88778","-61.18","0","0",,"5442"
"w1tgkze5fuo4a44axeho8bvr","TMW","YSTW","Tamworth Airport","qqx12vqlv4omvdv6tpmldij9","Tamworth","+10:00","-31.08388","150.84669","1","1",,"7879"
"w1u8vy98rpbvqunnsh8rwnn9","KAK","rnf9","Kar Airport","hapulrjyf5nmi0yuw9fsmx7m","Kar","+10:00","-6.23305","143.5","0","1",,"3748"
"w1ywiyciz1mpwax6h3739i07","LOW","KLKU","Louisa County Airport","ykb9dkxr292coqyc9ryxekx0","Louisa","-04:00","38.00973","-77.97027","0","1",,"4585"
"w20b1syh6ae0vhsbuavlt1cn","TSY","WICM","Tasikmalaya Wiriadinata Airport","zt67k1toajt6q9yo3q4czpfq","Tasikmalaya","+07:00","-7.33305","108.3","0","1",,"7934"
"w23h8qmz4q5s93dv3wy8h5pr","PLY","zvfg","Plymouth Municipal Airport","ddudpmvm2xboz11t90masja7","Plymouth","-04:00","41.37","-86.3","0","1",,"6316"
"w24jh17216nnkow8aeo51tgq","LFK","KLFK","Angelina County Airport","ma08mvpsayu7lxoxkxoo2naj","Lufkin","-05:00","31.23417","-94.75027","0","0",,"313"
"w2chh8yoz6tkfqwl6ruopuzw","JDF","SBJF","Francisco de Assis Airport","bkl77qjorx11x7n1na0kgjri","Juiz de Fora","-03:00","-21.79277","-43.38555","0","0",,"2547"
"w2h5y1hsgfpboj95932ybvhb","DBU","qdl2","Dambulu Oya Tank Seaplane Base","da81w8cmzocmx995qvjuo1gc","Dambulla","+05:30","7.86167","80.62862","0","0",,"1879"
"w2j6ofwe3k04odq29yz9uai7","MUU","v20s","MARAU BARRA GRANDE","see6c2faok25191qmatfquo6","MARAU","-03:00","-13.90611","-38.94055","0","1",,"9139"
"w2jvp6fr86rkzp04dqmh7vb9","EWN","KEWN","Coastal Carolina Regional Airport","pjldmvi92plmriu445z9mnmu","New Bern","-04:00","35.07306","-77.04305","0","1",,"1636"
"w2m8dk2t38q5ullvcz8qako5","WOE","EHWO","Woensdrecht Air Base","lbhp27rtpinjvomrbrjbq7lg","Bergen op Zoom","+02:00","51.44917","4.34195","0","1",,"8784"
"w2r8gn3ty6ymelhsmz8ggprt","STX","TISX","Alex Hamilton Airport","ekblbi27ow0gn2j9jqvtgxty","St Croix Island","-04:00","17.70195","-64.79861","1","1",,"171"
"w2ypf2rziza4yux0olej44ks","SKM","SYSK","Skeldon Airport","odix2lajprgnzayu2f1cteuj","Skeldon","-04:00","5.86056","-57.14916","0","0",,"7467"
"w2z316sryxnym24g7qx8uknp","REW","ldjg","Rewa Airport","do3bbwx0k7lj83idvlsh294e","Rewa","+05:30","24.50362","81.22084","0","1",,"6716"
"w35lohkp6lj8z2713zjdaoyj","PAV","SBUF","Paulo Afonso Airport","yiag0n0hljjian9rhh4qb5lc","Paulo Afonso","-03:00","-9.40083","-38.25055","0","1",,"6163"
"w3787dxonu4hbnmw61ie6btz","MFG","OPMF","Muzaffarabad Airport","qr3jm5hkkb4v3j4frwgpgn88","Muzaffarabad","+05:00","34.33889","73.50862","0","0",,"5446"
"w3bltl0d9nprak7bx51sfm9h","ACI","EGJA","Alderney Airport","uc2yy8o2salwy7w79r4vs0fg","Alderney","+01:00","49.70662","-2.21553","0","1",,"154"
"w3cc2wiverajwtywzdyi6hii","VDP","SVVP","Valle de La Pascua Airport","abqe940xwm69yrf9qskhwtx2","Valle de La Pascua","-04:00","9.22195","-65.99305","0","0",,"8421"
"w3e32v816wu6ptaix8xo4t68","NOB","MRNS","Nosara Airport","lw2v6q8ouy1j4o8vxrce9txu","Nosara","-06:00","9.97639","-85.65305","1","1",,"5761"
"w3e47yo7r2nbkehtcxlld9q4","CEB","RPVM","Mactan-Cebu International Airport","nhl2fvuer104l91opp6fzt0e","Cebu","+08:00","10.30862","123.9803","8","1",,"4677"
"w3mp31r3hhdcfz10amgciduq","ANJ","FCBZ","Zanaga Airport","qiyaax07qzhul8j75s8z78q5","Zanaga","+01:00","-2.84722","13.82167","0","1",,"8974"
"w3rhqsfsippc59r7wprse93t","VPE","FNGI","Ondjiva Pereira Airport","g9r9hes0y8bxlazl54xtrcq1","Ondjiva","+01:00","-17.05","15.6","1","1",,"5911"
"w3uq0poi3g3jo1hvkd9qy62q","VRI","ULDW","Varandey Airport","lpztumlj7kq8mgaf9h9y6et7","Varandey","+03:00","68.84806","58.19862","0","1",,"8439"
"w3wuaco10jougi9sue2ix6im","GAI","KGAI","Montgomery County Airpark","likehcd0868fhyu8la5c3263","Gaithersburg","-04:00","39.13","-77.2","0","1",,"5274"
"w3ymbj5tlsu926emvmlap1fc","KTA","YPKA","Karratha Airport","d07so2z0qo4cx4xnghdtctsk","Karratha","+08:00","-20.71222","116.7733","1","1",,"3770"
"w4006ipyj8d96sjzy6812122","AMD","VAAH","Sardar Vallabhbhai Patel International Airport","w58emgcb1tq9ncwddvuz1ufl","Ahmedabad","+05:30","23.07723","72.63473","4","1",,"7169"
"w48jo191skmeeml3q0579k88","TEH","pc6y","Tetlin Airport","wpfokhhvrsfitihszzubixd8","Tetlin","-08:00","63.13","-142.5","0","1",,"8020"
"w4a5kd5z3bzmld4vnbwjl86q","TVY","VYDW","Dawei Airport","o9iw4fy9lfc0200v3km73bdo","Dawei","+06:30","14.10389","98.20362","1","1",,"1917"
"w4d80f6i47yze6m5buhy0qcl","MXA","KMXA","Manila Municipal Airport","ytbdbf64x9mt6ffh5sgrl02h","Manila","-05:00","40.98001","-109.7","0","0",,"4804"
"w4db5dbuabmcpyn82l5y3fm8","HBR","KHBR","Hobart Regional Airport","ag1u77ken9q7krlmpnnl57i1","Hobart","-05:00","34.99139","-99.05722","0","0",,"3179"
"w4il0c8dapkg8um2wffn5ci1","SOU","EGHI","Southampton Airport","wbhy0dd6x3tz88gykhi9qzb1","Southampton","+01:00","50.95028","-1.35666","2","1",,"7546"
"w4m3o9bsrkzx8j6eud05gl6k","LCC","LIBN","Galatina Air Base Airport","j5u345v01jyxiqjsgutc51ci","Lecce","+02:00","40.23917","18.13334","0","0",,"2616"
"w4m83otnw9a4tmuh27ihj6xu","YBC","CYBC","Baie-Comeau Airport","gdj4ujqd9zfpm2es5rfhz03m","Baie-Comeau","-04:00","49.1325","-68.20444","1","0",,"576"
"w4mex196do5yvuc9r3n5cvr3","ZGF","CZGF","Grand Forks Airport","m0hsjdwtk44hlm13n86uhn92","Grand Forks","-07:00","49.01556","-118.4306","0","0",,"2862"
"w4ng9q54ceomryn5ptwduac8","DCK","dlg1","Dahl Creek Airport","k1kg8mp038nk2ekdnvnj3hui","Dahl Creek","-08:00","66.94334","-156.90469","0","0",,"1853"
"w4o43cxqjpemec8n3z0z76cm","AOB","mwuu","Annanberg Airport","cev9wnbax8r9pbovjqbvev4n","Annanberg","+10:00","-4.91694","144.7","0","1",,"332"
